"","DB_identifier","Sec_identifier","GeneSymbol","Transcript_DB_identifier","Transcript_length","Organism name","log_FC","num_assign","log10_FC"
"19334","FBgn0261686","CG42733","CG42733","FBtr0303084",630,"Drosophila melanogaster",0.135977669518976,9002,0.0409333572656951
"19335","FBgn0261686","CG42733","CG42733","FBtr0303085",571,"Drosophila melanogaster",-0.00588341350545996,9002,-0.0017710839420384
"19336","FBgn0261686","CG42733","CG42733","FBtr0303086",519,"Drosophila melanogaster",-0.143639620510422,9002,-0.0432398343394289
"19337","FBgn0261788","CG42734","Ank2","FBtr0303111",13764,"Drosophila melanogaster",-0.0118998746203651,9003,-0.00358221920537094
"19338","FBgn0261788","CG42734","Ank2","FBtr0303112",14130,"Drosophila melanogaster",0.0259617938639547,9003,0.0078152786942951
"19339","FBgn0261788","CG42734","Ank2","FBtr0303113",14438,"Drosophila melanogaster",0.0570712373202689,9003,0.0171801543230581
"19340","FBgn0261788","CG42734","Ank2","FBtr0303114",14120,"Drosophila melanogaster",0.0249404168011953,9003,0.00750781356152164
"19341","FBgn0261788","CG42734","Ank2","FBtr0303115",15005,"Drosophila melanogaster",0.112643647128303,9003,0.0339091166066083
"19342","FBgn0261788","CG42734","Ank2","FBtr0303117",13700,"Drosophila melanogaster",-0.0186237786220964,9003,-0.00560631599785655
"19343","FBgn0261788","CG42734","Ank2","FBtr0303118",7820,"Drosophila melanogaster",-0.827559159162632,9003,-0.249120130094415
"19344","FBgn0261788","CG42734","Ank2","FBtr0303119",4752,"Drosophila melanogaster",-1.54619293055658,9003,-0.465450451181126
"19345","FBgn0261788","CG42734","Ank2","FBtr0303120",2780,"Drosophila melanogaster",-2.31964288374648,9003,-0.698282087236187
"19346","FBgn0261788","CG42734","Ank2","FBtr0303121",13793,"Drosophila melanogaster",-0.00886339230149069,9003,-0.00266814694608541
"19347","FBgn0261788","CG42734","Ank2","FBtr0303122",8886,"Drosophila melanogaster",-0.643193625347344,9003,-0.193620574249411
"19348","FBgn0261788","CG42734","Ank2","FBtr0303123",14018,"Drosophila melanogaster",0.014480857575828,9003,0.00435917249326234
"19349","FBgn0261788","CG42734","Ank2","FBtr0303124",14309,"Drosophila melanogaster",0.0441231794703896,9003,0.0132824005246519
"19350","FBgn0261788","CG42734","Ank2","FBtr0303125",42128,"Drosophila melanogaster",1.60197975468872,9003,0.48224395860773
"19351","FBgn0261788","CG42734","Ank2","FBtr0334060",14636,"Drosophila melanogaster",0.0767216489817404,9003,0.0230955176603063
"19352","FBgn0261788","CG42734","Ank2","FBtr0334061",5268,"Drosophila melanogaster",-1.39747242110083,9003,-0.420681116864517
"19353","FBgn0261788","CG42734","Ank2","FBtr0334062",2261,"Drosophila melanogaster",-2.61776677460582,9003,-0.788026320808903
"19354","FBgn0261788","CG42734","Ank2","FBtr0344222",8988,"Drosophila melanogaster",-0.626727642177439,9003,-0.188663819407172
"19355","FBgn0261788","CG42734","Ank2","FBtr0344223",14216,"Drosophila melanogaster",0.0347159146713309,9003,0.0104505316429817
"19356","FBgn0261788","CG42734","Ank2","FBtr0344224",38548,"Drosophila melanogaster",1.47385633839902,9003,0.443674967157587
"19357","FBgn0261703","CG42739","gce","FBtr0303198",5524,"Drosophila melanogaster",0.1212398601396,9004,0.0364968345721257
"19358","FBgn0261703","CG42739","gce","FBtr0303199",5063,"Drosophila melanogaster",-0.0044809752086401,9004,-0.00134890794762699
"19359","FBgn0261703","CG42739","gce","FBtr0310308",5120,"Drosophila melanogaster",0.0116703507689113,9004,0.00351312564136297
"19360","FBgn0261703","CG42739","gce","FBtr0331765",4608,"Drosophila melanogaster",-0.140332742676138,9004,-0.0422443649193123
"19361","FBgn0001086","CG4274","fzy","FBtr0080833",1996,"Drosophila melanogaster",0,9005,0
"19362","FBgn0261704","CG42740","CG42740","FBtr0303201",4026,"Drosophila melanogaster",0.216630613974592,9006,0.0652123127854578
"19363","FBgn0261704","CG42740","CG42740","FBtr0303202",4135,"Drosophila melanogaster",0.25517077111189,9006,0.0768140561213873
"19364","FBgn0261704","CG42740","CG42740","FBtr0344522",2233,"Drosophila melanogaster",-0.633733307124274,9006,-0.19077273469574
"19365","FBgn0261705","CG42741","CG42741","FBtr0303203",3453,"Drosophila melanogaster",0,9007,0
"19366","FBgn0261801","CG42747","CG42747","FBtr0303270",2857,"Drosophila melanogaster",0,9008,0
"19367","FBgn0261802","CG42748","CG42748","FBtr0303271",6880,"Drosophila melanogaster",0.0796301472503629,9009,0.0239710628814991
"19368","FBgn0261802","CG42748","CG42748","FBtr0303272",6348,"Drosophila melanogaster",-0.0364762895039146,9009,-0.0109804572712013
"19369","FBgn0261802","CG42748","CG42748","FBtr0303273",6732,"Drosophila melanogaster",0.0482567589908527,9009,0.0145267319497742
"19370","FBgn0261802","CG42748","CG42748","FBtr0303274",3774,"Drosophila melanogaster",-0.786683994738651,9009,-0.2368154795251
"19371","FBgn0261802","CG42748","CG42748","FBtr0303275",4450,"Drosophila melanogaster",-0.548973081597975,9009,-0.165257364373081
"19372","FBgn0261802","CG42748","CG42748","FBtr0303276",4308,"Drosophila melanogaster",-0.595760167794889,9009,-0.179341680728068
"19373","FBgn0261802","CG42748","CG42748","FBtr0303277",10534,"Drosophila melanogaster",0.694203041814861,9009,0.20897593866745
"19374","FBgn0261802","CG42748","CG42748","FBtr0333742",6550,"Drosophila melanogaster",0.00871648897307864,9009,0.00262392463777106
"19375","FBgn0261802","CG42748","CG42748","FBtr0333743",9304,"Drosophila melanogaster",0.515072679134121,9009,0.15505232636638
"19376","FBgn0261802","CG42748","CG42748","FBtr0333744",5823,"Drosophila melanogaster",-0.161015798904277,9009,-0.0484705852459868
"19377","FBgn0261802","CG42748","CG42748","FBtr0333745",6913,"Drosophila melanogaster",0.0865335079680829,9009,0.0260491815284212
"19378","FBgn0261803","CG42749","CG42749","FBtr0303278",1407,"Drosophila melanogaster",-0.0290984942841703,9010,-0.00875951960819199
"19379","FBgn0261803","CG42749","CG42749","FBtr0303279",1412,"Drosophila melanogaster",-0.0239807342495215,9010,-0.00721892032715266
"19380","FBgn0261803","CG42749","CG42749","FBtr0340474",1488,"Drosophila melanogaster",0.0516537035873288,9010,0.0155493141669223
"19381","FBgn0261804","CG42750","CG42750","FBtr0303280",6066,"Drosophila melanogaster",-0.0973618284427982,9011,-0.0293088307939731
"19382","FBgn0261804","CG42750","CG42750","FBtr0343817",6913,"Drosophila melanogaster",0.0912045992402106,9011,0.0274553201138157
"19383","FBgn0261805","CG42751","CG42751","FBtr0303281",422,"Drosophila melanogaster",0,9012,0
"19384","FBgn0261806","CG42752","CG42752","FBtr0303282",791,"Drosophila melanogaster",0,9013,0
"19385","FBgn0261807","CG42753","CG42753","FBtr0303283",663,"Drosophila melanogaster",0,9014,0
"19386","FBgn0261816","CG42758","CG42758","FBtr0303303",631,"Drosophila melanogaster",0,9015,0
"19387","FBgn0261817","CG42759","CG42759","FBtr0303304",359,"Drosophila melanogaster",0,9016,0
"19388","FBgn0029095","CG4276","aru","FBtr0078031",3026,"Drosophila melanogaster",0.036534025900643,9017,0.0109978376584579
"19389","FBgn0029095","CG4276","aru","FBtr0078032",2903,"Drosophila melanogaster",-0.0233333896894337,9017,-0.00702405019703622
"19390","FBgn0029095","CG4276","aru","FBtr0078033",2922,"Drosophila melanogaster",-0.0139217835125969,9017,-0.00419087443043198
"19391","FBgn0261830","CG42762","CG42762","FBtr0303390",593,"Drosophila melanogaster",0,9018,0
"19392","FBgn0261831","CG42763","CG42763","FBtr0303391",660,"Drosophila melanogaster",0,9019,0
"19393","FBgn0261832","CG42764","CG42764","FBtr0303392",767,"Drosophila melanogaster",-0.09991181617875,9020,-0.0300764535910694
"19394","FBgn0261832","CG42764","CG42764","FBtr0303393",872,"Drosophila melanogaster",0.0851897410952436,9020,0.0256446673925166
"19395","FBgn0261832","CG42764","CG42764","FBtr0331568",827,"Drosophila melanogaster",0.00874893548959221,9020,0.00263369201249608
"19396","FBgn0261834","CG42766","CG42766","FBtr0303395",626,"Drosophila melanogaster",-0.117248917312114,9021,-0.0352954410700721
"19397","FBgn0261834","CG42766","CG42766","FBtr0303396",732,"Drosophila melanogaster",0.10843207403931,9021,0.0326413067778901
"19398","FBgn0261836","CG42768","Msp300","FBtr0303383",25760,"Drosophila melanogaster",-0.244020618954822,9022,-0.0734575258658925
"19399","FBgn0261836","CG42768","Msp300","FBtr0303384",30030,"Drosophila melanogaster",-0.0227487375122895,9022,-0.00684805235468566
"19400","FBgn0261836","CG42768","Msp300","FBtr0303385",39327,"Drosophila melanogaster",0.366366924287934,9022,0.110287433629823
"19401","FBgn0261836","CG42768","Msp300","FBtr0303386",2610,"Drosophila melanogaster",-3.54703150049956,9022,-1.06776287721539
"19402","FBgn0261836","CG42768","Msp300","FBtr0303387",43121,"Drosophila melanogaster",0.499237422972312,9022,0.150285439272652
"19403","FBgn0261836","CG42768","Msp300","FBtr0303388",37913,"Drosophila melanogaster",0.31353940695746,9022,0.0943847663168915
"19404","FBgn0261836","CG42768","Msp300","FBtr0303389",36339,"Drosophila melanogaster",0.252365506699865,9022,0.0759695873875987
"19405","FBgn0261836","CG42768","Msp300","FBtr0332403",24228,"Drosophila melanogaster",-0.332477895904173,9022,-0.100085819562403
"19406","FBgn0261836","CG42768","Msp300","FBtr0332404",36093,"Drosophila melanogaster",0.242565850618469,9022,0.0730195969599077
"19407","FBgn0261836","CG42768","Msp300","FBtr0332405",39216,"Drosophila melanogaster",0.362289176910037,9022,0.109059909354336
"19408","FBgn0261836","CG42768","Msp300","FBtr0332406",20943,"Drosophila melanogaster",-0.542685095109141,9022,-0.163364491827612
"19409","FBgn0261837","CG42769","pre-mod(mdg4)-T","FBtr0346907",1824,"Drosophila melanogaster",0,9023,0
"19410","FBgn0261838","CG42770","pre-mod(mdg4)-Z","FBtr0303402",1824,"Drosophila melanogaster",0,9024,0
"19411","FBgn0261839","CG42771","pre-mod(mdg4)-Y","FBtr0303405",1894,"Drosophila melanogaster",-0.199247377995684,9025,-0.0599794373340998
"19412","FBgn0261839","CG42771","pre-mod(mdg4)-Y","FBtr0433509",2455,"Drosophila melanogaster",0.175039315737987,9025,0.0526920844576328
"19413","FBgn0261840","CG42772","pre-mod(mdg4)-X","FBtr0303404",2594,"Drosophila melanogaster",0.0391808022005939,9026,0.0117945967165562
"19414","FBgn0261840","CG42772","pre-mod(mdg4)-X","FBtr0433514",2455,"Drosophila melanogaster",-0.0402746528490496,9026,-0.0121238785725177
"19415","FBgn0261841","CG42773","pre-mod(mdg4)-AD","FBtr0303407",2132,"Drosophila melanogaster",-0.105343469322785,9027,-0.0317115441134668
"19416","FBgn0261841","CG42773","pre-mod(mdg4)-AD","FBtr0433512",2455,"Drosophila melanogaster",0.0981721171200949,9027,0.0295527519909862
"19417","FBgn0261842","CG42774","pre-mod(mdg4)-AE","FBtr0303406",1868,"Drosophila melanogaster",-0.210538381186243,9028,-0.0633783679755964
"19418","FBgn0261842","CG42774","pre-mod(mdg4)-AE","FBtr0433511",2455,"Drosophila melanogaster",0.183690188306151,9028,0.0552962565893167
"19419","FBgn0261843","CG42775","pre-mod(mdg4)-W","FBtr0303408",2084,"Drosophila melanogaster",-0.584270062483295,9029,-0.175882814375941
"19420","FBgn0261843","CG42775","pre-mod(mdg4)-W","FBtr0433510",4165,"Drosophila melanogaster",0.414691155491107,9029,0.124834476739379
"19421","FBgn0261844","CG42776","pre-mod(mdg4)-V","FBtr0303409",2818,"Drosophila melanogaster",-0.10686644527579,9030,-0.0321700055579957
"19422","FBgn0261844","CG42776","pre-mod(mdg4)-V","FBtr0433513",4165,"Drosophila melanogaster",0.456778438667484,9030,0.137504011411473
"19423","FBgn0261844","CG42776","pre-mod(mdg4)-V","FBtr0445402",2121,"Drosophila melanogaster",-0.51679343605487,9030,-0.155570325814772
"19424","FBgn0261845","CG42777","pre-mod(mdg4)-U","FBtr0303410",3878,"Drosophila melanogaster",0.194878928774594,9031,0.0586644030840171
"19425","FBgn0261845","CG42777","pre-mod(mdg4)-U","FBtr0433515",4165,"Drosophila melanogaster",0.297882620920712,9031,0.089671604084137
"19426","FBgn0261845","CG42777","pre-mod(mdg4)-U","FBtr0445403",2121,"Drosophila melanogaster",-0.675689253801643,9031,-0.203402733142108
"19427","FBgn0261846","CG42778","CG42778","FBtr0345167",562,"Drosophila melanogaster",0,9032,0
"19428","FBgn0261847","CG42779","CG42779","FBtr0303412",256,"Drosophila melanogaster",-0.583082767502933,9033,-0.17552540297315
"19429","FBgn0261847","CG42779","CG42779","FBtr0344449",511,"Drosophila melanogaster",0.414096713434688,9033,0.124655531849713
"19430","FBgn0014092","CG4278","CG4278","FBtr0080834",1063,"Drosophila melanogaster",0,9034,0
"19431","FBgn0261848","CG42780","CG42780","FBtr0303416",799,"Drosophila melanogaster",-0.00270589958828005,9035,-0.000814556941327371
"19432","FBgn0261848","CG42780","CG42780","FBtr0339817",802,"Drosophila melanogaster",0.00270083393866294,9035,0.000813032028844862
"19433","FBgn0261849","CG42781","CG42781","FBtr0303417",258,"Drosophila melanogaster",0,9036,0
"19434","FBgn0261853","CG42782","CG42782","FBtr0303428",282,"Drosophila melanogaster",-0.643446856521621,9037,-0.193696804428706
"19435","FBgn0261853","CG42782","CG42782","FBtr0347196",599,"Drosophila melanogaster",0.443413983868371,9037,0.133480909641245
"19436","FBgn0261854","CG42783","aPKC","FBtr0303429",2075,"Drosophila melanogaster",-0.503236325998495,9038,-0.151489229033285
"19437","FBgn0261854","CG42783","aPKC","FBtr0303430",2392,"Drosophila melanogaster",-0.298130272922039,9038,-0.0897461547650229
"19438","FBgn0261854","CG42783","aPKC","FBtr0303431",3320,"Drosophila melanogaster",0.174835579114143,9038,0.05263075362264
"19439","FBgn0261854","CG42783","aPKC","FBtr0303432",2069,"Drosophila melanogaster",-0.507414017260135,9038,-0.152746839415661
"19440","FBgn0261854","CG42783","aPKC","FBtr0303433",3023,"Drosophila melanogaster",0.0396333165075635,9038,0.0119308170964207
"19441","FBgn0261854","CG42783","aPKC","FBtr0303434",3240,"Drosophila melanogaster",0.139646150651844,9038,0.0420376801252158
"19442","FBgn0261854","CG42783","aPKC","FBtr0303435",3560,"Drosophila melanogaster",0.275529578733616,9038,0.0829426678914791
"19443","FBgn0261854","CG42783","aPKC","FBtr0303437",2191,"Drosophila melanogaster",-0.424758178129922,9038,-0.127864952520691
"19444","FBgn0261854","CG42783","aPKC","FBtr0329887",4573,"Drosophila melanogaster",0.63679325668682,9038,0.191693871299286
"19445","FBgn0261854","CG42783","aPKC","FBtr0329888",2863,"Drosophila melanogaster",-0.038819992120791,9038,-0.0116859820597974
"19446","FBgn0261854","CG42783","aPKC","FBtr0329889",3023,"Drosophila melanogaster",0.0396333165075635,9038,0.0119308170964207
"19447","FBgn0261854","CG42783","aPKC","FBtr0329890",2964,"Drosophila melanogaster",0.0111977851856899,9038,0.00337086922589425
"19448","FBgn0263354","CG42784","CG42784","FBtr0303440",3621,"Drosophila melanogaster",-0.536684745515378,9039,-0.16155820661542
"19449","FBgn0263354","CG42784","CG42784","FBtr0308949",6640,"Drosophila melanogaster",0.33811031924273,9039,0.101781347935586
"19451","FBgn0263354","CG42784","CG42784","FBtr0347400",5345,"Drosophila melanogaster",0.0251170256162965,9039,0.00756097811236556
"19452","FBgn0263354","CG42784","CG42784","FBtr0347401",5405,"Drosophila melanogaster",0.0412216956304565,9039,0.0124089668568979
"19453","FBgn0261858","CG42787","CG42787","FBtr0303463",386,"Drosophila melanogaster",0,9040,0
"19454","FBgn0261859","CG42788","CG42788","FBtr0303485",6683,"Drosophila melanogaster",-0.000323776707748635,9041,-9.74665009301212e-05
"19455","FBgn0261859","CG42788","CG42788","FBtr0303486",6686,"Drosophila melanogaster",0.000323704060493313,9041,9.74446319266242e-05
"19456","FBgn0261860","CG42789","CG42789","FBtr0310471",392,"Drosophila melanogaster",-0.160077215485966,9042,-0.0481880434836426
"19457","FBgn0261860","CG42789","CG42789","FBtr0310472",484,"Drosophila melanogaster",0.144076177673421,9042,0.0433712511403126
"19458","FBgn0261067","CG4279","LSm1","FBtr0071628",588,"Drosophila melanogaster",0,9043,0
"19459","FBgn0261925","CG42792","CG42792","FBtr0303589",397,"Drosophila melanogaster",-0.12356112538113,9044,-0.0371956050377178
"19460","FBgn0261925","CG42792","CG42792","FBtr0344601",468,"Drosophila melanogaster",0.113808397059318,9044,0.0342597412732912
"19461","FBgn0261928","CG42795","CG42795","FBtr0303601",9928,"Drosophila melanogaster",0.0360986860513055,9045,0.0108667873054999
"19462","FBgn0261928","CG42795","CG42795","FBtr0303602",10201,"Drosophila melanogaster",0.0752342514245381,9045,0.0226477663801119
"19463","FBgn0261928","CG42795","CG42795","FBtr0332437",8982,"Drosophila melanogaster",-0.108367707299479,9045,-0.0326219304584772
"19464","FBgn0261928","CG42795","CG42795","FBtr0345169",9931,"Drosophila melanogaster",0.036534567531298,9045,0.0109980007055324
"19465","FBgn0261928","CG42795","CG42795","FBtr0345170",9054,"Drosophila melanogaster",-0.0968491228312125,9045,-0.02915449102594
"19466","FBgn0261928","CG42795","CG42795","FBtr0345171",10000,"Drosophila melanogaster",0.0465236654703975,9045,0.0140050188148266
"19467","FBgn0261929","CG42796","5-HT2B","FBtr0303603",4014,"Drosophila melanogaster",-0.25408118935715,9046,-0.0764860593304819
"19468","FBgn0261929","CG42796","5-HT2B","FBtr0330144",4014,"Drosophila melanogaster",-0.25408118935715,9046,-0.0764860593304819
"19469","FBgn0261929","CG42796","5-HT2B","FBtr0339322",6333,"Drosophila melanogaster",0.403767273348546,9046,0.12154606054537
"19470","FBgn0261931","CG42797","CG42797","FBtr0303708",5407,"Drosophila melanogaster",0.420740915355774,9047,0.126655635925208
"19471","FBgn0261931","CG42797","CG42797","FBtr0303709",1954,"Drosophila melanogaster",-1.04765697375784,9047,-0.315376174267662
"19472","FBgn0261931","CG42797","CG42797","FBtr0303710",6200,"Drosophila melanogaster",0.618180774435375,9047,0.186090955847837
"19473","FBgn0261931","CG42797","CG42797","FBtr0332963",2596,"Drosophila melanogaster",-0.637797057727086,9047,-0.191996045522085
"19474","FBgn0261932","CG42798","CG42798","FBtr0303731",500,"Drosophila melanogaster",-0.0384361816561078,9048,-0.0115704435972783
"19475","FBgn0261932","CG42798","CG42798","FBtr0332163",527,"Drosophila melanogaster",0.0374386853190192,9048,0.0112701672792497
"19476","FBgn0261934","CG42799","dikar","FBtr0303748",1578,"Drosophila melanogaster",-2.32238515018689,9049,-0.699107591690853
"19477","FBgn0261934","CG42799","dikar","FBtr0303749",9798,"Drosophila melanogaster",0.312004936082504,9049,0.0939228445560572
"19478","FBgn0261934","CG42799","dikar","FBtr0303750",11586,"Drosophila melanogaster",0.553828309471459,9049,0.166718933598784
