"","x"
"FBgn0262900",490
"FBgn0034986",713
"FBgn0262948",358
"FBgn0262960",398.25
"FBgn0262961",424.5
"FBgn0262962",614
"FBgn0262966",415
"FBgn0036274",1968
"FBgn0262975",4848.6875
"FBgn0262980",342
"FBgn0034745",3781
"FBgn0262982",584
"FBgn0262983",1023.33333333333
"FBgn0262984",505
"FBgn0262985",493
"FBgn0262986",594
"FBgn0262987",504
"FBgn0262988",445
"FBgn0030452",2768.66666666667
"FBgn0262999",296
"FBgn0263000",485
"FBgn0263004",818
"FBgn0263005",4053.5
"FBgn0263020",544.5
"FBgn0263021",576
"FBgn0263022",863
"FBgn0263023",618
"FBgn0263024",224
"FBgn0030456",2256
"FBgn0263025",1297
"FBgn0263026",542
"FBgn0263027",1272
"FBgn0263076",2343.4
"FBgn0263029",746
"FBgn0263030",874
"FBgn0263031",846
"FBgn0263032",1526
"FBgn0263033",1200
"FBgn0263034",732
"FBgn0263035",555
"FBgn0263036",853
"FBgn0263037",2025
"FBgn0263038",4314
"FBgn0263040",846
"FBgn0263041",840
"FBgn0263042",1451.5
"FBgn0263079",2662.5
"FBgn0263078",1447.5
"FBgn0038312",1539
"FBgn0263077",5114.73333333333
"FBgn0263046",1040
"FBgn0263047",748
"FBgn0263048",4186
"FBgn0263050",2366
"FBgn0263051",1770.33333333333
"FBgn0263072",9021.33333333333
"FBgn0263080",405.5
"FBgn0263081",417.5
"FBgn0038795",1198
"FBgn0263082",339
"FBgn0263083",242
"FBgn0263084",338
"FBgn0263086",204
"FBgn0263087",1256
"FBgn0003302",1369.5
"FBgn0263094",152
"FBgn0263108",3829.625
"FBgn0263109",7712
"FBgn0263110",9949.25
"FBgn0263111",9040.26666666667
"FBgn0263112",3553.75
"FBgn0010438",575
"FBgn0263113",4255
"FBgn0263114",565
"FBgn0263131",6079.5
"FBgn0263132",9525.42857142857
"FBgn0263206",303
"FBgn0038313",953
"FBgn0263216",962
"FBgn0263220",4600.11111111111
"FBgn0263246",923
"FBgn0263247",208
"FBgn0263248",191
"FBgn0263249",318
"FBgn0263250",1138
"FBgn0263256",2838
"FBgn0263257",10367.8
"FBgn0263270",575
"FBgn0263271",971.5
"FBgn0263289",7690.33333333333
"FBgn0263314",564
"FBgn0263320",597
"FBgn0263321",898.5
"FBgn0263322",596
"FBgn0263326",428
"FBgn0028481",3980.5
"FBgn0263346",5732
"FBgn0263386",640
"FBgn0263387",990
"FBgn0263389",570
"FBgn0263390",2393.5
"FBgn0263391",3635.6
"FBgn0263392",11622.5
"FBgn0263399",598
"FBgn0263400",1365.5
"FBgn0263401",534
"FBgn0263402",529
"FBgn0263403",725.5
"FBgn0015946",1699
"FBgn0263404",281
"FBgn0035978",2245
"FBgn0263456",4470.6
"FBgn0030449",751
"FBgn0010303",4801.6
"FBgn0005638",2683.5
"FBgn0000037",5397.5
"FBgn0036279",4268.5
"FBgn0038787",3531
"FBgn0263596",225
"FBgn0263597",175
"FBgn0038784",829
"FBgn0034663",687
"FBgn0263621",251
"FBgn0263647",778
"FBgn0032138",2124
"FBgn0263654",422
"FBgn0263655",444
"FBgn0263656",441
"FBgn0037024",1112
"FBgn0263705",9175
"FBgn0263706",7600.25
"FBgn0263707",336
"FBgn0263757",722
"FBgn0263738",2345.6
"FBgn0263755",2386
"FBgn0263740",1956.66666666667
"FBgn0263741",1023
"FBgn0263742",907
"FBgn0263743",676
"FBgn0038783",877.5
"FBgn0263747",4895
"FBgn0263748",881
"FBgn0263750",1992.33333333333
"FBgn0263760",903
"FBgn0263761",317
"FBgn0263762",445.5
"FBgn0263763",354
"FBgn0263772",5995
"FBgn0263773",1049.5
"FBgn0263774",3703
"FBgn0263776",2302.85714285714
"FBgn0263777",428
"FBgn0039081",1806.75
"FBgn0263841",312.5
"FBgn0263842",318
"FBgn0263846",6829.57142857143
"FBgn0263848",615
"FBgn0010043",756
"FBgn0263849",1023
"FBgn0263850",1239
"FBgn0034665",1194
"FBgn0263873",7710.66666666667
"FBgn0263934",4241
"FBgn0263971",450
"FBgn0263974",6098
"FBgn0263980",7598.3125
"FBgn0034756",1759
"FBgn0263982",803
"FBgn0263983",3294
"FBgn0263993",4496.81818181818
"FBgn0263994",7943
"FBgn0263995",6766.33333333333
"FBgn0263996",4863
"FBgn0039078",4853.5
"FBgn0263997",1868.66666666667
"FBgn0263998",4871.5
"FBgn0263999",1508
"FBgn0264000",5875.75
"FBgn0264001",3787.13333333333
"FBgn0264002",2809.33333333333
"FBgn0264005",2922
"FBgn0264006",8960.42857142857
"FBgn0031295",793
"FBgn0264081",993
"FBgn0264086",2021
"FBgn0264087",3577
"FBgn0264089",8918.5
"FBgn0264090",4975.5
"FBgn0000667",3630.55555555556
"FBgn0264260",411
"FBgn0034664",788
"FBgn0264270",3036.56
"FBgn0264272",3894.33333333333
"FBgn0264295",295
"FBgn0264296",438
"FBgn0264297",2959
"FBgn0264298",2460
"FBgn0264299",1972.66666666667
"FBgn0264308",5153.66666666667
"FBgn0264301",836
"FBgn0264302",1422.5
"FBgn0264303",1422.5
"FBgn0264307",4845.2
"FBgn0264305",4319.4
"FBgn0264309",641
"FBgn0264329",351
"FBgn0264330",238
"FBgn0000273",4968.66666666667
"FBgn0264339",5891
"FBgn0264340",632
"FBgn0264341",789
"FBgn0264342",747
"FBgn0264343",854
"FBgn0003964",2776.5
"FBgn0264344",547.5
"FBgn0010039",746
"FBgn0264361",545
"FBgn0264362",785
"FBgn0264363",414
"FBgn0264364",937
"FBgn0032132",1822
"FBgn0264377",444
"FBgn0264393",357
"FBgn0264395",1224
"FBgn0264426",594.333333333333
"FBgn0264427",796
"FBgn0003310",3736.5
"FBgn0264432",859
"FBgn0264433",476
"FBgn0034661",1510
"FBgn0264442",4730.2
"FBgn0264443",2941.25
"FBgn0264449",6996.1
"FBgn0264472",556
"FBgn0264477",447
"FBgn0264478",347
"FBgn0028479",2805.5
"FBgn0264486",919.75
"FBgn0264487",604
"FBgn0264488",5766
"FBgn0264489",3337.64705882353
"FBgn0038771",1073.5
"FBgn0264502",8746
"FBgn0264503",6457
"FBgn0264516",886
"FBgn0264540",474
"FBgn0264541",337.5
"FBgn0264542",7321.5
"FBgn0264543",375
"FBgn0264544",521
"FBgn0264545",521
"FBgn0264546",314
"FBgn0039075",5031.33333333333
"FBgn0264552",945
"FBgn0264562",9274.88888888889
"FBgn0264563",372
"FBgn0264566",1486
"FBgn0030748",2103.85714285714
"FBgn0264574",3959.9
"FBgn0264598",7660.5
"FBgn0030437",2279
"FBgn0264605",4413
"FBgn0264606",6177.5
"FBgn0086675",6907.66666666667
"FBgn0264696",193
"FBgn0264699",3103
"FBgn0264707",4902.81818181818
"FBgn0034126",822
"FBgn0264711",5037.5
"FBgn0264714",701
"FBgn0261954",7887.83333333333
"FBgn0264725",390
"FBgn0264738",1067
"FBgn0264739",544
"FBgn0264740",950
"FBgn0264741",1128.5
"FBgn0030434",1323
"FBgn0264742",2425.2
"FBgn0264743",2425.2
"FBgn0264744",1273
"FBgn0264746",1253
"FBgn0264747",1326.5
"FBgn0264748",1240
"FBgn0264815",4875.77777777778
"FBgn0264750",787.5
"FBgn0264751",774
"FBgn0264816",1206.25
"FBgn0264753",3542.66666666667
"FBgn0266756",7384.88888888889
"FBgn0264775",846
"FBgn0264776",846
"FBgn0264785",2402.75
"FBgn0034660",1729
"FBgn0264817",3163
"FBgn0264829",985
"FBgn0264830",262
"FBgn0030432",1696
"FBgn0264832",314
"FBgn0264836",352
"FBgn0032129",4518.2
"FBgn0023545",1203
"FBgn0030431",1286.5
"FBgn0039073",1683
"FBgn0264894",4478.53846153846
"FBgn0264895",4540.2
"FBgn0264897",538
"FBgn0034128",939
"FBgn0264899",377
"FBgn0264903",281
"FBgn0264907",3895.5
"FBgn0264908",3718
"FBgn0264911",898.5
"FBgn0016119",576
"FBgn0264953",9565.27272727273
"FBgn0264954",3007
"FBgn0264959",4707.5
"FBgn0038767",1525
"FBgn0264988",245
"FBgn0040091",1803
"FBgn0264989",434
"FBgn0264990",434
"FBgn0264991",334
"FBgn0031296",1328
"FBgn0265001",1662
"FBgn0265002",7199.5
"FBgn0265003",3080.66666666667
"FBgn0265041",504
"FBgn0265042",2749.14285714286
"FBgn0265045",12148.4
"FBgn0265046",491
"FBgn0265052",1428
"FBgn0265063",450
"FBgn0265082",7144.25
"FBgn0265083",779
"FBgn0265084",6153
"FBgn0030753",2201
"FBgn0010044",808
"FBgn0265146",342.5
"FBgn0004868",2194.33333333333
"FBgn0265158",384
"FBgn0010042",780
"FBgn0265174",1807.33333333333
"FBgn0038765",1258
"FBgn0265194",7011.55555555556
"FBgn0265177",441
"FBgn0265178",2070.5
"FBgn0265191",2459.5
"FBgn0265180",1979.5
"FBgn0265193",1349
"FBgn0265182",3162.5
"FBgn0265192",1640.75
"FBgn0265184",1490
"FBgn0265185",1083.5
"FBgn0265186",1828
"FBgn0265187",2644.66666666667
"FBgn0265188",468
"FBgn0265189",1826
"FBgn0265190",1764
"FBgn0265197",544
"FBgn0265199",549
"FBgn0015905",2745
"FBgn0265201",476
"FBgn0043364",2548.33333333333
"FBgn0265256",712
"FBgn0265257",494
"FBgn0031298",3075.5
"FBgn0265313",1152.25
"FBgn0262734",3195.8
"FBgn0265317",340
"FBgn0265342",410
"FBgn0265362",398
"FBgn0265373",1125.66666666667
"FBgn0035976",1776.2
"FBgn0265413",948.4
"FBgn0265416",5132.5
"FBgn0265417",595
"FBgn0038763",2062.33333333333
"FBgn0265423",863
"FBgn0039071",1795
"FBgn0265429",946
"FBgn0032117",1432.66666666667
"FBgn0265455",977
"FBgn0265469",324
"FBgn0035977",1355
"FBgn0032115",870.5
"FBgn0265535",1073
"FBgn0265538",175
"FBgn0034132",2055
"FBgn0040984",461
"FBgn0265575",2640.25
"FBgn0265576",1397
"FBgn0265578",1933
"FBgn0265579",332
"FBgn0265595",4148.33333333333
"FBgn0265597",8591
"FBgn0265598",2552.2
"FBgn0265608",583
"FBgn0265610",594
"FBgn0267384",1660.5
"FBgn0265625",2491
"FBgn0265626",5259
"FBgn0265627",3847
"FBgn0265630",6156
"FBgn0265629",1093
"FBgn0265631",1075
"FBgn0265632",500
"FBgn0003175",6195.25
"FBgn0027558",2884
"FBgn0035980",891
"FBgn0265668",343
"FBgn0265669",290
"FBgn0265670",614
"FBgn0039067",2744
"FBgn0039065",1555
"FBgn0038755",2878.5
"FBgn0035981",1626.5
"FBgn0265714",699
"FBgn0061200",7917
"FBgn0265725",963
"FBgn0265726",4664.9
"FBgn0032105",1292
"FBgn0028506",1528
"FBgn0001228",921.75
"FBgn0265762",1174
"FBgn0015298",653
"FBgn0265785",493
"FBgn0038753",2062
"FBgn0001223",1434
"FBgn0035982",864
"FBgn0038752",2194
"FBgn0265833",742
"FBgn0265834",629
"FBgn0265835",351
"FBgn0265836",401
"FBgn0001224",866.5
"FBgn0010412",762.8
"FBgn0038750",1917
"FBgn0001226",1426
"FBgn0039064",6669.5
"FBgn0038749",949
"FBgn0033137",1921.5
"FBgn0020416",1445
"FBgn0265959",4245.75
"FBgn0020415",1534.33333333333
"FBgn0035969",2400
"FBgn0035971",983
"FBgn0266000",3933.22222222222
"FBgn0013301",679
"FBgn0013300",663
"FBgn0032553",1237
"FBgn0266047",297
"FBgn0266050",398
"FBgn0086711",2353.4
"FBgn0035970",1499
"FBgn0266098",15657.7142857143
"FBgn0266099",1740
"FBgn0266100",3929.33333333333
"FBgn0266101",4238.16666666667
"FBgn0035968",2624.25
"FBgn0015038",1752
"FBgn0015039",1667
"FBgn0266163",378
"FBgn0266170",2064
"FBgn0266171",2182.5
"FBgn0266172",2167.33333333333
"FBgn0266173",3652
"FBgn0011737",2525.5
"FBgn0266174",3647
"FBgn0266175",3578.5
"FBgn0266176",3198
"FBgn0266177",3412
"FBgn0266178",4056.66666666667
"FBgn0266195",2089
"FBgn0005771",2766
"FBgn0264922",716
"FBgn0031893",1921.5
"FBgn0266259",772
"FBgn0266261",700
"FBgn0031894",2360
"FBgn0031895",2653.5
"FBgn0028519",2206
"FBgn0266354",7168.71428571429
"FBgn0027348",2482.5
"FBgn0266363",368.5
"FBgn0266364",267
"FBgn0283680",2600
"FBgn0266377",4476.11111111111
"FBgn0031896",2052.5
"FBgn0266409",2778
"FBgn0266410",4107.25
"FBgn0266411",5100.75
"FBgn0266417",1008.25
"FBgn0266418",5721.42857142857
"FBgn0266430",501
"FBgn0266431",493
"FBgn0266432",2660.5
"FBgn0266433",857
"FBgn0266434",3359
"FBgn0266435",3359
"FBgn0266436",1050
"FBgn0266437",2736
"FBgn0266438",3221
"FBgn0266439",1859
"FBgn0266452",2485.33333333333
"FBgn0266441",1792
"FBgn0266442",1122
"FBgn0266443",816
"FBgn0266450",4320.5
"FBgn0266445",4168
"FBgn0266446",1889.25
"FBgn0266451",1020
"FBgn0266448",1925
"FBgn0266454",310
"FBgn0266455",280
"FBgn0266456",477.5
"FBgn0266459",3926
"FBgn0266486",2433.5
"FBgn0266487",3033.5
"FBgn0266488",2486
"FBgn0266489",3439
"FBgn0266490",548.333333333333
"FBgn0266491",876.333333333333
"FBgn0266492",925.75
"FBgn0266525",4910.33333333333
"FBgn0266526",4942.25
"FBgn0266534",1065
"FBgn0266538",2012
"FBgn0038746",1150
"FBgn0266539",1660
"FBgn0266540",3776
"FBgn0266566",3968.125
"FBgn0037843",1429.5
"FBgn0266579",2184.23076923077
"FBgn0266591",438
"FBgn0266615",310
"FBgn0266647",607
"FBgn0266696",6619.58064516129
"FBgn0038355",1335
"FBgn0030766",4777
"FBgn0266745",437
"FBgn0029891",2836
"FBgn0038358",1881
"FBgn0266801",6434.16666666667
"FBgn0035001",5659.83333333333
"FBgn0003449",835
"FBgn0266845",408
"FBgn0004569",2822
"FBgn0029903",5911.42857142857
"FBgn0011296",739.5
"FBgn0029174",1540.5
"FBgn0086693",3512
"FBgn0032153",393
"FBgn0038745",3411.66666666667
"FBgn0010520",758
"FBgn0266962",839
"FBgn0029906",1640
"FBgn0266977",516
"FBgn0010414",3454
"FBgn0038373",1773
"FBgn0029907",890
"FBgn0267033",9030.28571428571
"FBgn0039338",4525
"FBgn0267042",646
"FBgn0267043",646
"FBgn0267044",641
"FBgn0267045",609
"FBgn0267046",600
"FBgn0267047",609
"FBgn0267048",637
"FBgn0267049",641
"FBgn0267050",641
"FBgn0002940",1588
"FBgn0016930",4270.14285714286
"FBgn0031304",2701
"FBgn0039336",1280
"FBgn0034734",8425
"FBgn0267104",807.5
"FBgn0267105",291
"FBgn0267106",440
"FBgn0029912",3240
"FBgn0029914",1991.5
"FBgn0020414",2579.75
"FBgn0038369",968.5
"FBgn0267163",521
"FBgn0027080",1771
"FBgn0038740",5093
"FBgn0035006",1766
"FBgn0037841",866
"FBgn0263133",2503
"FBgn0267236",411
"FBgn0011596",2391
"FBgn0017556",1211.5
"FBgn0267254",279
"FBgn0267255",463
"FBgn0037844",1260
"FBgn0038738",1804.66666666667
"FBgn0036629",1700
"FBgn0004611",6067
"FBgn0038366",2433
"FBgn0267363",3125
"FBgn0267490",866
"FBgn0267411",942
"FBgn0267412",811
"FBgn0267413",811
"FBgn0267491",702
"FBgn0267492",660
"FBgn0267493",660
"FBgn0031306",2621.5
"FBgn0267417",660
"FBgn0267428",2461
"FBgn0267429",1967
"FBgn0267430",6490
"FBgn0267431",6519
"FBgn0267432",13882
"FBgn0267433",13680
"FBgn0267489",3744
"FBgn0021761",4801
"FBgn0267449",3394
"FBgn0032585",1982
"FBgn0025352",1593
"FBgn0039344",1758
"FBgn0261984",4034
"FBgn0250837",769.25
"FBgn0025335",1576.75
"FBgn0029924",2240
"FBgn0028863",6400.25
"FBgn0284252",3813.66666666667
"FBgn0027108",3043
"FBgn0037848",1661
"FBgn0032162",1058
"FBgn0029929",1006
"FBgn0267592",4002
"FBgn0032161",1101
"FBgn0037849",2357
"FBgn0035594",567
"FBgn0032160",1106.5
"FBgn0267648",4604.5
"FBgn0267649",4562.5
"FBgn0267650",2512.5
"FBgn0267651",2503.5
"FBgn0032586",2194.4
"FBgn0267652",2591.5
"FBgn0040064",1391
"FBgn0024285",2134
"FBgn0267689",1847.75
"FBgn0267690",2091
"FBgn0035593",1432
"FBgn0033799",1057.83333333333
"FBgn0023415",884
"FBgn0267726",470
"FBgn0026616",5360.33333333333
"FBgn0029932",2341.5
"FBgn0014135",4000
"FBgn0014163",3354.16666666667
"FBgn0034735",2099
"FBgn0035591",2248
"FBgn0035016",3006.5
"FBgn0267796",6373.5
"FBgn0036427",1220.5
"FBgn0267824",2632
"FBgn0267828",2815
"FBgn0029935",1973
"FBgn0033806",3158
"FBgn0029936",1756.5
"FBgn0035589",855
"FBgn0032166",3029.5
"FBgn0267903",309
"FBgn0267904",402
"FBgn0267905",309
"FBgn0004395",4283
"FBgn0032321",1344.5
"FBgn0035021",2327
"FBgn0035587",1567.33333333333
"FBgn0039058",1233
"FBgn0267964",8637
"FBgn0040212",3491
"FBgn0027342",3800.5
"FBgn0033808",988
"FBgn0278600",288
"FBgn0283432",2188
"FBgn0283433",2188
"FBgn0283434",2221
"FBgn0283438",2482
"FBgn0283439",1321
"FBgn0283440",3314
"FBgn0283442",2240.33333333333
"FBgn0283503",5722
"FBgn0031299",3012.5
"FBgn0283625",987.5
"FBgn0033809",2097.5
"FBgn0283651",3630.75
"FBgn0284080",707
"FBgn0284081",464
"FBgn0284082",778
"FBgn0284083",444.5
"FBgn0284222",2234
"FBgn0284223",4602
"FBgn0284224",5345
"FBgn0284225",2770
"FBgn0032590",2668
"FBgn0284226",3202
"FBgn0284227",3344
"FBgn0284228",2588
"FBgn0284229",1886
"FBgn0284230",2515
"FBgn0284231",5439
"FBgn0284232",2528
"FBgn0284233",1974
"FBgn0284234",3299
"FBgn0284235",5205.33333333333
"FBgn0284236",12123
"FBgn0284237",3862
"FBgn0028962",3233
"FBgn0285938",2060
"FBgn0016687",1201
"FBgn0041781",2834.83333333333
"FBgn0004644",2370
"FBgn0043010",1283.5
"FBgn0261938",4603.5
"FBgn0030435",1508
"FBgn0033810",748
"FBgn0030433",724
"FBgn0022359",1346
"FBgn0032549",961.5
"FBgn0011272",917
"FBgn0030776",895
"FBgn0011763",2295.66666666667
"FBgn0039055",3473
"FBgn0032170",2247.2
"FBgn0010747",2015
"FBgn0029839",1275
"FBgn0030429",2035
"FBgn0038735",1906
"FBgn0033812",1768
"FBgn0035964",1076
"FBgn0029838",1235
"FBgn0035598",2101
"FBgn0033814",2495
"FBgn0028399",1738.16666666667
"FBgn0039348",2246
"FBgn0037856",3180
"FBgn0033815",1024
"FBgn0039039",2388
"FBgn0030778",1930.5
"FBgn0033816",2159
"FBgn0036627",1900
"FBgn0069913",1497
"FBgn0037857",1408
"FBgn0039349",1861.4
"FBgn0038739",1064
"FBgn0033817",1008
"FBgn0029837",1875.33333333333
"FBgn0028870",1158
"FBgn0035032",569.5
"FBgn0001185",2224
"FBgn0002789",786
"FBgn0028838",1301
"FBgn0010453",3152.5
"FBgn0262527",5676
"FBgn0011260",3512.25
"FBgn0028868",1318
"FBgn0037992",1383.5
"FBgn0038742",1418
"FBgn0039029",1846.5
"FBgn0032339",3244.5
"FBgn0037862",2566
"FBgn0035036",2248
"FBgn0032169",1666.5
"FBgn0016926",2063
"FBgn0267347",1190.66666666667
"FBgn0033818",2218.5
"FBgn0261983",3016
"FBgn0033819",2355
"FBgn0031305",1767
"FBgn0033820",761.666666666667
"FBgn0001320",2005.5
"FBgn0027508",5486
"FBgn0014006",4882
"FBgn0039024",2213
"FBgn0000180",3276
"FBgn0039023",2272
"FBgn0039022",2267
"FBgn0031307",2029
"FBgn0036623",1529.4
"FBgn0039355",1463.66666666667
"FBgn0038744",3480.25
"FBgn0033826",1011
"FBgn0003401",1694
"FBgn0262647",4575.5
"FBgn0040257",1595
"FBgn0041579",900
"FBgn0035040",871.666666666667
"FBgn0030786",973
"FBgn0039357",1082
"FBgn0033834",4681
"FBgn0029003",2082
"FBgn0043456",2805.33333333333
"FBgn0283525",1628
"FBgn0259795",2050
"FBgn0032348",4883
"FBgn0034733",3995
"FBgn0036622",1500
"FBgn0038747",3042.8
"FBgn0030788",1831.5
"FBgn0027584",1913.5
"FBgn0011584",1788.5
"FBgn0039359",667.75
"FBgn0011206",2922.42857142857
"FBgn0001323",3417
"FBgn0034910",1035
"FBgn0031310",999
"FBgn0027546",2673
"FBgn0028902",2098
"FBgn0030790",2767.33333333333
"FBgn0035600",1333
"FBgn0038751",1565
"FBgn0263143",2328
"FBgn0040252",1902.5
"FBgn0039360",1359
"FBgn0031312",1235
"FBgn0027600",1149
"FBgn0040211",1445
"FBgn0260856",858
"FBgn0035043",1557
"FBgn0038756",405.5
"FBgn0036619",1447
"FBgn0031314",1925
"FBgn0037012",2245
"FBgn0032354",1299.5
"FBgn0030792",942
"FBgn0005390",5690
"FBgn0039016",6913
"FBgn0028514",2832
"FBgn0261714",2820
"FBgn0034909",2106
"FBgn0022029",2449.75
"FBgn0267727",2577
"FBgn0037874",1344
"FBgn0034215",1286.66666666667
"FBgn0039015",928
"FBgn0032178",1428
"FBgn0030795",2190
"FBgn0260456",2070
"FBgn0037994",2232
"FBgn0019928",839
"FBgn0039013",1531
"FBgn0039568",1053
"FBgn0022987",3049.25
"FBgn0010278",2507
"FBgn0036617",1148
"FBgn0037876",1187
"FBgn0023479",5720.5
"FBgn0031220",2783.88888888889
"FBgn0000182",3623.33333333333
"FBgn0037010",1971
"FBgn0034225",2120.5
"FBgn0030796",2958
"FBgn0037996",1861
"FBgn0013765",3632.75
"FBgn0035607",3735
"FBgn0270925",3929.6
"FBgn0028644",4339.33333333333
"FBgn0032187",5247
"FBgn0086757",2239
"FBgn0036620",934
"FBgn0004117",1516.66666666667
"FBgn0243511",3509
"FBgn0013433",2855
"FBgn0034229",1358.25
"FBgn0037998",3559
"FBgn0039566",3123
"FBgn0032358",1191
"FBgn0029121",1271
"FBgn0034230",2878.33333333333
"FBgn0038766",1220
"FBgn0026083",7816.81818181818
"FBgn0037011",950
"FBgn0035049",3131.1
"FBgn0037999",1393
"FBgn0020910",1348.5
"FBgn0026085",938.666666666667
"FBgn0034232",692
"FBgn0040239",1380
"FBgn0003890",1701
"FBgn0035050",1919
"FBgn0030799",1283
"FBgn0030801",1109
"FBgn0036624",4054.66666666667
"FBgn0034237",2523
"FBgn0027375",3605
"FBgn0030803",1602.5
"FBgn0000287",4579.66666666667
"FBgn0025336",1511.5
"FBgn0039565",1183.5
"FBgn0028382",986
"FBgn0031318",3377.5
"FBgn0284084",2919
"FBgn0028520",948
"FBgn0028884",905
"FBgn0001991",8597.8
"FBgn0031319",3448
"FBgn0005593",1031
"FBgn0003721",1835.82352941176
"FBgn0011693",930
"FBgn0024958",2882
"FBgn0032194",2274.33333333333
"FBgn0034240",7734
"FBgn0250843",1048.5
"FBgn0034135",2689.25
"FBgn0039010",2919
"FBgn0032195",1531.5
"FBgn0040294",3169
"FBgn0039007",981.5
"FBgn0035959",3138
"FBgn0032198",887.5
"FBgn0026441",3390
"FBgn0036436",1657
"FBgn0004419",1649.5
"FBgn0039003",2669.5
"FBgn0003274",604
"FBgn0046114",1358
"FBgn0000533",1478.5
"FBgn0016701",1144.5
"FBgn0003313",1197.5
"FBgn0029079",832
"FBgn0036614",2559
"FBgn0010407",2271
"FBgn0034139",1449
"FBgn0027556",2884.66666666667
"FBgn0028515",1401.33333333333
"FBgn0038320",4628
"FBgn0283681",1180
"FBgn0000221",1450
"FBgn0028897",1083
"FBgn0038768",1824
"FBgn0030808",5863.5
"FBgn0021750",2015.5
"FBgn0035960",1306
"FBgn0029006",5125
"FBgn0026084",1073.4
"FBgn0034137",2304.75
"FBgn0259482",912
"FBgn0031321",1566
"FBgn0030813",2176
"FBgn0036587",2078
"FBgn0039563",1332.5
"FBgn0005677",4952.5
"FBgn0032204",1746
"FBgn0034258",3209
"FBgn0030814",1838
"FBgn0039370",1038
"FBgn0032205",861
"FBgn0039371",867.5
"FBgn0036597",774
"FBgn0039561",3037
"FBgn0002673",2084.5
"FBgn0034261",3475.5
"FBgn0032214",986
"FBgn0031902",2846
"FBgn0032364",2227
"FBgn0031903",2375
"FBgn0032217",2080
"FBgn0038772",1419
"FBgn0263930",3963.5
"FBgn0034266",2357.5
"FBgn0039559",4583
"FBgn0015400",6939
"FBgn0020633",2451
"FBgn0038398",1605
"FBgn0039558",1007
"FBgn0036598",512
"FBgn0032371",1498
"FBgn0034267",2551
"FBgn0011670",378
"FBgn0032372",1218
"FBgn0030817",2056
"FBgn0024734",2788.75
"FBgn0026409",1742.66666666667
"FBgn0032219",1324.75
"FBgn0034271",3503
"FBgn0036612",3751
"FBgn0035936",2234.33333333333
"FBgn0027948",7416.4
"FBgn0031322",1826.5
"FBgn0034275",1998
"FBgn0039554",2491
"FBgn0260748",3344.33333333333
"FBgn0022740",1078
"FBgn0026390",1155
"FBgn0040321",1531
"FBgn0027572",2506
"FBgn0260747",1128.5
"FBgn0040723",496.5
"FBgn0011787",738
"FBgn0038396",973
"FBgn0029687",3121
"FBgn0011669",195
"FBgn0267366",1097
"FBgn0263605",2318.5
"FBgn0020503",3955.92857142857
"FBgn0035944",1012.5
"FBgn0032225",2086
"FBgn0038774",789
"FBgn0039373",661.5
"FBgn0032224",1406
"FBgn0035945",2580.33333333333
"FBgn0036579",1862
"FBgn0039358",1672.75
"FBgn0019932",1224
"FBgn0026309",2314
"FBgn0028744",2514
"FBgn0032223",3031
"FBgn0028743",3817.5
"FBgn0032222",1473
"FBgn0038324",2702
"FBgn0039356",719
"FBgn0031309",999
"FBgn0032636",1758
"FBgn0038326",1700.5
"FBgn0032229",1074
"FBgn0037008",1124
"FBgn0036437",964
"FBgn0032637",1226.5
"FBgn0003087",955
"FBgn0261986",3429
"FBgn0000163",8505
"FBgn0032231",1255
"FBgn0036581",617.5
"FBgn0037007",1598.8
"FBgn0029747",2124
"FBgn0038327",1093
"FBgn0035947",2132
"FBgn0034145",3628.8
"FBgn0035951",1718.5
"FBgn0014143",2347
"FBgn0030824",814
"FBgn0039347",2523
"FBgn0016131",1675.2
"FBgn0038331",1589
"FBgn0032464",2445
"FBgn0011589",5260
"FBgn0037005",1344
"FBgn0039346",786
"FBgn0031313",2324.66666666667
"FBgn0267849",1591.5
"FBgn0038390",2693
"FBgn0034288",977.5
"FBgn0038788",1842
"FBgn0035953",3943.5
"FBgn0034144",1664
"FBgn0032234",2039
"FBgn0021796",7985.5
"FBgn0035954",1671
"FBgn0032640",1373.5
"FBgn0032235",1649
"FBgn0038790",268
"FBgn0034300",5079
"FBgn0011666",4024.28571428571
"FBgn0267821",3289.33333333333
"FBgn0036784",2074
"FBgn0037009",787
"FBgn0024314",2689
"FBgn0037879",1009.5
"FBgn0039342",681
"FBgn0032236",853
"FBgn0003044",4110
"FBgn0032642",638.5
"FBgn0039343",2005
"FBgn0039341",1803
"FBgn0036460",1470
"FBgn0039339",2269
"FBgn0031317",1801
"FBgn0265297",3143.33333333333
"FBgn0039337",743
"FBgn0032471",4007
"FBgn0003997",3104
"FBgn0000057",2266
"FBgn0002938",4444
"FBgn0031320",1667
"FBgn0039335",2091
"FBgn0037000",2282
"FBgn0032644",1051
"FBgn0028789",1432.5
"FBgn0036778",2505.5
"FBgn0031323",802
"FBgn0034314",1612
"FBgn0032470",2073
"FBgn0035957",1286
"FBgn0035617",6602
"FBgn0036775",1544
"FBgn0038478",3602
"FBgn0031904",1898
